respid,sp_age,sp_totinc,sp_retinc,sp_hlth,sp_atr_w,sp_atr_r
10187,0,0.0,0.0,0,0.0,0.0
10209,0,0.0,0.0,0,0.0,0.0
10213,60,33821.73203197367,23586.765818944816,1,0.08315118965730108,0.06394749291918493
10214,68,41163.54311200209,41163.54311200209,1,0.09041444044173555,0.09041444044173555
10215,60,36688.20172157403,36688.20172157403,1,0.10660021657366112,0.10660021657366112
10224,70,39945.171833458764,39945.171833458764,1,0.070996817052326,0.070996817052326
10229,0,0.0,0.0,0,0.0,0.0
10240,70,20000.0,20000.0,1,0.0,0.0
10245,68,14243.134726116376,14243.134726116376,1,0.1380248371093487,0.1380248371093487
10283,70,16748.658707052884,16748.658707052884,1,0.14215163754859686,0.14215163754859686
10290,70,44154.76106767551,44154.76106767551,1,0.08611813472008086,0.08611813472008086
10302,0,0.0,0.0,0,0.0,0.0
10313,65,68281.98790646663,68281.98790646663,1,0.15048203500755816,0.15048203500755816
10316,0,0.0,0.0,0,0.0,0.0
10326,66,18106.54286998429,18106.54286998429,1,0.015004297097033862,0.015004297097033862
10327,0,0.0,0.0,0,0.0,0.0
10338,0,0.0,0.0,0,0.0,0.0
10346,64,41567.521601229346,47117.16573292309,1,0.11543910423214392,0.09996983326857589
10356,62,44421.811070507276,44421.811070507276,1,0.0812389903990614,0.0812389903990614
10386,62,41323.28371885666,25000.0,1,0.07547532961208256,0.0
10396,68,30889.530740786726,30889.530740786726,1,0.11145564564959325,0.11145564564959325
10399,61,0.0,0.0,1,0.2207749639683972,0.10654910115641181
10403,0,0.0,0.0,0,0.0,0.0
10404,0,0.0,0.0,0,0.0,0.0
10405,60,12477.552754742419,18802.57072027184,1,0.1342343546474609,0.03729426487369974
10407,70,53321.49886521005,53321.49886521005,1,0.10474382269175082,0.10474382269175082
10409,0,0.0,0.0,0,0.0,0.0
10424,0,0.0,0.0,0,0.0,0.0
10431,62,4999.841139550312,4999.841139550312,1,1.0590583154145544e-05,1.0590583154145544e-05
10442,70,34560.49598209777,34560.49598209777,1,0.10338336887414488,0.10338336887414488
10460,65,62930.8038119138,62930.8038119138,1,0.16896170955462425,0.16896170955462425
10462,63,2661.002452756989,3411.6122640607614,1,0.13195463550702585,0.08171063850927966
10486,0,0.0,0.0,0,0.0,0.0
10498,0,0.0,0.0,0,0.0,0.0
10503,67,17785.43594556798,17785.43594556798,1,0.0072345310770303775,0.0072345310770303775
10525,60,18852.461442557236,18852.461442557236,3,0.01485771754494526,0.01485771754494526
10532,0,0.0,0.0,0,0.0,0.0
10541,0,0.0,0.0,0,0.0,0.0
10551,0,0.0,0.0,0,0.0,0.0
10553,60,19555.486753487694,19555.486753487694,1,0.010468792858908395,0.010468792858908395
10556,60,33402.76995897396,17788.531827828523,1,0.08447519439363634,0.0022205580412941964
10565,0,0.0,0.0,0,0.0,0.0
10577,0,0.0,0.0,0,0.0,0.0
10589,60,57825.74842018675,43308.30225071651,1,0.2315233997286382,0.2023809943271177
10594,64,40329.88330509708,40329.88330509708,1,0.07151074985626726,0.07151074985626726
10603,0,0.0,0.0,0,0.0,0.0
10605,70,35761.06385916725,35761.06385916725,1,0.1272604391842488,0.1272604391842488
10648,0,0.0,0.0,0,0.0,0.0
10667,0,0.0,0.0,0,0.0,0.0
10700,0,0.0,0.0,0,0.0,0.0
10721,62,19298.51600823554,19298.51600823554,1,0.02234618558501834,0.02234618558501834
10723,60,2780.316166925524,2780.316166925524,1,0.13952847546236735,0.13952847546236735
10738,64,18639.68551657023,18639.68551657023,1,0.00937651987799433,0.00937651987799433
10740,0,0.0,0.0,0,0.0,0.0
10746,60,8088.8179733517045,9552.491010516515,1,0.1769838224604603,0.1287664053487865
10791,66,33376.28537967273,33376.28537967273,1,0.08453172759990689,0.08453172759990689
10797,62,51118.99825988841,51118.99825988841,1,0.1495270731582338,0.1495270731582338
10807,0,0.0,0.0,0,0.0,0.0
10812,0,0.0,0.0,0,0.0,0.0
10813,60,39639.846824735156,35657.9631074959,1,0.0902496992532383,0.08838993732901898
10822,70,27902.989619453463,27902.989619453463,2,0.033202529607752815,0.033202529607752815
10826,64,36245.336066362885,36245.336066362885,1,0.13302114121697015,0.13302114121697015
10854,0,0.0,0.0,0,0.0,0.0
10862,63,39580.98256427468,39580.98256427468,1,0.11009378505149983,0.11009378505149983
10872,62,53545.08291823176,53545.08291823176,1,0.08447612838008264,0.08447612838008264
10897,65,8965.633733529807,8965.633733529807,1,0.1225639810261628,0.1225639810261628
10900,67,15000.0,15000.0,1,0.0,0.0
10920,70,17855.16426405937,17855.16426405937,1,0.00833057372026997,0.00833057372026997
10927,0,0.0,0.0,0,0.0,0.0
10929,60,17382.92802282758,17382.92802282758,1,0.1959092076300886,0.1959092076300886
10935,60,40711.07021479952,40711.07021479952,1,0.09537058016480662,0.09537058016480662
10948,0,0.0,0.0,0,0.0,0.0
10978,60,29165.386415511424,29165.386415511424,1,0.10768045241034697,0.10768045241034697
10981,0,0.0,0.0,0,0.0,0.0
10997,60,62484.76321947011,33672.655797611194,1,0.14346818288283578,0.04137502819607185
11002,60,55443.068531320525,55443.068531320525,1,0.20774008728567997,0.20774008728567997
11007,65,12820.916974952726,12820.916974952726,1,0.17373069199247948,0.17373069199247948
11011,62,45558.13860482872,25838.225852736592,1,0.1645140409839391,0.11320930548274202
11012,0,0.0,0.0,0,0.0,0.0
11016,64,18724.630617359246,22099.17668406416,1,0.03662782745600059,0.011759220300156827
11035,66,38415.44195365546,38415.44195365546,1,0.11738038912048707,0.11738038912048707
11044,0,0.0,0.0,0,0.0,0.0
11049,62,39499.18920452481,39499.18920452481,1,0.11186518874854373,0.11186518874854373
11067,67,16929.986435250485,16929.986435250485,1,0.0,0.0
11073,68,44128.93477473302,33009.585313353295,1,0.1349821387637853,0.11086921535155654
11076,68,35989.76540673687,35989.76540673687,1,0.10986810934111466,0.10986810934111466
11087,67,45056.90095745081,45056.90095745081,1,0.12427702703622306,0.12427702703622306
11105,66,30219.059425768024,30219.059425768024,1,0.13224787780166583,0.13224787780166583
11110,0,0.0,0.0,0,0.0,0.0
11111,68,38225.27271916787,27518.716578758223,1,0.08702077433782777,0.018000601577978403
11116,0,0.0,0.0,0,0.0,0.0
11139,63,37078.15987535088,37078.15987535088,1,0.1083647043112447,0.1083647043112447
11157,0,0.0,0.0,0,0.0,0.0
11164,67,22975.06063649248,22975.06063649248,1,0.08814141050844487,0.08814141050844487
11182,0,0.0,0.0,0,0.0,0.0
11189,60,32475.808000618163,32475.808000618163,1,0.16721082323829356,0.16721082323829356
11197,61,27992.315476107076,27992.315476107076,1,0.0030283145918673683,0.0030283145918673683
11205,61,39827.829877456126,39827.829877456126,1,0.07574345473433289,0.07574345473433289
11209,0,0.0,0.0,0,0.0,0.0
11245,0,0.0,0.0,0,0.0,0.0
11255,64,36973.846187705516,36973.846187705516,2,0.1783069751596347,0.1783069751596347
11291,70,46534.96149910402,46534.96149910402,1,0.13466375654533688,0.13466375654533688
11299,62,25742.04965544706,5531.778380216125,1,0.11347227401560768,0.0022319807301995178
11321,68,20460.0,20460.0,1,0.0,0.0
11332,0,0.0,0.0,0,0.0,0.0
11340,67,39428.68501888395,23768.73343626176,1,0.06286658502142548,0.0027548523740281742
11342,0,0.0,0.0,0,0.0,0.0
11379,70,28922.086486772296,28922.086486772296,1,0.021098368853812072,0.021098368853812072
11395,0,0.0,0.0,0,0.0,0.0
11425,60,50083.398355969475,26759.01912621154,1,0.13256662793085552,0.07707587951265764
11432,61,27615.509726860982,27615.509726860982,1,0.018242880103562745,0.018242880103562745
11441,64,47304.947335739,47304.947335739,1,0.15771810888759133,0.15771810888759133
11453,64,85008.17389761565,54801.98565534376,1,0.17223824007753086,0.08664360158809578
11464,70,0.0,0.0,1,0.0,0.0
11472,60,17868.501259903802,19000.0,1,0.010850742246335776,0.0
11489,0,0.0,0.0,0,0.0,0.0
11492,0,0.0,0.0,0,0.0,0.0
11507,68,18704.894886208793,18704.894886208793,1,0.0411046414416171,0.0411046414416171
11512,64,47349.08700663423,47349.08700663423,1,0.16932866721508333,0.16932866721508333
11529,66,39562.972569401485,39562.972569401485,1,0.113335028225828,0.113335028225828
11538,66,18552.53033503788,18552.53033503788,1,0.06176547805144338,0.06176547805144338
11555,64,0.0,0.0,1,0.09695788084510762,0.09695788084510762
11557,60,30607.517372881182,18897.614332344157,1,0.17056451001994263,0.13234338274302135
11616,62,11402.698653888663,11792.935439724444,1,0.05909834747176689,0.04773718398867473
11626,0,0.0,0.0,0,0.0,0.0
11632,60,19711.39076826285,19711.39076826285,1,0.20031973010116128,0.20031973010116128
11651,60,37295.06010570077,44197.17404263955,1,0.24543192001278719,0.17937633566194353
11652,0,0.0,0.0,0,0.0,0.0
11660,0,0.0,0.0,0,0.0,0.0
11681,66,65527.797351283756,32855.321241324615,1,0.1773727036281315,0.1620530675136791
11719,61,41201.424062956554,41201.424062956554,1,0.19745965303366028,0.19745965303366028
11720,63,43004.38061696343,15000.0,1,0.0822409752739471,0.0
11727,0,0.0,0.0,0,0.0,0.0
11729,70,39580.98256427468,43003.19941007153,1,0.11009378505149983,0.11025750508345424
11732,65,36201.858219207825,36201.858219207825,1,0.07722326812991749,0.07722326812991749
11738,67,24879.876384619907,27905.55110864951,1,0.07822973915913373,0.05646625439892371
11762,60,24879.876384619907,24879.876384619907,1,0.07822973915913373,0.07822973915913373
11794,0,0.0,0.0,0,0.0,0.0
11802,68,21212.548382770008,21212.548382770008,1,0.06697087476151203,0.06697087476151203
11805,65,20248.03801780805,20248.03801780805,1,0.08743220193767201,0.08743220193767201
11853,61,45125.49070076766,45125.49070076766,1,0.1421135159706542,0.1421135159706542
11866,70,23055.228425325477,23055.228425325477,1,0.056166511018073795,0.056166511018073795
11879,0,0.0,0.0,0,0.0,0.0
11880,67,19846.867614892897,19846.867614892897,1,0.11019047545499365,0.11019047545499365
11917,0,0.0,0.0,0,0.0,0.0
11932,63,100675.03769742299,44585.76959525361,1,0.23893597854465395,0.13787407049084413
11938,63,32607.600217093182,29155.227847021823,1,0.11314680039281169,0.11924462649963188
11949,64,21418.938602469232,21418.938602469232,1,0.0380883280297387,0.0380883280297387
12011,0,0.0,0.0,0,0.0,0.0
12028,70,37900.53813585138,37900.53813585138,1,0.11929376539124883,0.11929376539124883
12049,65,18139.846950821164,18139.846950821164,1,0.019279963504961778,0.019279963504961778
12061,70,19596.881112741077,19596.881112741077,1,0.020794892417204305,0.020794892417204305
12073,70,23650.36806990131,23650.36806990131,1,0.08246121247826708,0.08246121247826708
12088,65,9099.865991951116,11590.967661672994,2,0.09063267998011772,0.009825180523356833
12096,66,5682.522555324611,5682.522555324611,1,0.17794403774866976,0.17794403774866976
12099,64,29713.151007081127,28909.376168233128,1,0.13862198777763082,0.1409971377679562
12133,66,29700.68228633735,29700.68228633735,1,0.08396195733286635,0.08396195733286635
12139,70,57734.92269752353,59551.49876920503,1,0.1646509668259581,0.15891512309355085
12147,61,63.99239413696391,78.08493235898113,1,0.10654910115641181,0.07337943178994391
12181,64,36535.43318862382,36535.43318862382,1,0.11476835598999972,0.11476835598999972
12183,70,12366.66215382227,12366.66215382227,1,0.05562716406392493,0.05562716406392493
12223,0,0.0,0.0,0,0.0,0.0
12228,66,80019.50005983266,80019.50005983266,1,0.16340415781368892,0.16340415781368892
12236,63,20857.32829037954,20857.32829037954,1,0.039080593667868396,0.039080593667868396
12244,70,40670.90005759091,40670.90005759091,1,0.07112337194622552,0.07112337194622552
12250,68,32678.43980663562,32678.43980663562,1,0.11160304585726846,0.11160304585726846
12256,64,37316.22251808128,37316.22251808128,1,0.12415726239810634,0.12415726239810634
12279,70,52595.80194497709,52595.80194497709,1,0.15233007702757453,0.15233007702757453
12297,69,0.0,0.0,1,0.0,0.0
12300,70,34474.80512106451,34474.80512106451,1,0.1833902936579909,0.1833902936579909
12328,64,87382.96087738508,87382.96087738508,1,0.1995631836038053,0.1995631836038053
12346,63,23014.87977807017,23014.87977807017,1,0.20400128916653212,0.20400128916653212
12347,66,69521.00651623367,69521.00651623367,1,0.1363801000860548,0.1363801000860548
12350,68,55244.70441985315,55244.70441985315,1,0.19701384491313795,0.19701384491313795
12390,66,17834.28890232372,17834.28890232372,1,0.006711327626597124,0.006711327626597124
12399,60,0.0,0.0,1,0.0,0.0
12421,0,0.0,0.0,0,0.0,0.0
12432,60,34998.1557602068,34998.1557602068,1,0.11014049249680904,0.11014049249680904
12463,61,28081.00924487314,17885.581659194813,1,0.12867800076780547,0.011357718606093008
12472,64,28570.566361452773,28570.566361452773,1,0.0945558520775971,0.0945558520775971
12500,60,8343.893534021563,8343.893534021563,1,0.05326456578856239,0.05326456578856239
12505,63,0.0,0.0,1,0.08211877315672639,0.08211877315672639
12529,63,32993.49552860787,32993.49552860787,1,0.05278865428812932,0.05278865428812932
12549,60,31648.202835817636,24663.80951361196,1,0.16190110509908254,0.10311656673241779
12557,69,2618.9834959346163,2618.9834959346163,1,0.1571361256512432,0.1571361256512432
12564,60,0.0,0.0,1,0.026410375869776993,0.026410375869776993
12647,61,9282.086569322204,9282.086569322204,1,0.1690182670375493,0.1690182670375493
12662,61,35453.02767019021,44592.644527146556,1,0.14156781356859052,0.12234878114593174
12672,62,5746.467365328777,5746.467365328777,1,0.10706886198545534,0.10706886198545534
12683,63,41289.75116180439,9318.328310088418,2,0.13662000099383337,0.018850164405821806
12700,60,17897.532243196223,19451.532466451972,1,0.01545459292933663,0.025751915887562815
12725,66,18470.700964158743,18470.700964158743,1,0.05135105876554733,0.05135105876554733
12760,0,0.0,0.0,0,0.0,0.0
12767,66,8220.596606302292,8220.596606302292,1,0.0910789702034596,0.0910789702034596
12794,70,48841.28603958421,48841.28603958421,1,0.0940765862846971,0.0940765862846971
12803,0,0.0,0.0,0,0.0,0.0
12825,64,15727.903783288402,12474.907661592473,1,0.0486443302425472,0.044485881565042955
12839,0,0.0,0.0,0,0.0,0.0
12861,64,4571.309390232773,7068.011329522403,1,0.17807654165032183,0.06611645144496507
12871,70,55532.620029886304,55532.620029886304,1,0.10587769322476513,0.10587769322476513
12880,63,17881.31364566343,20918.28023631662,1,0.017599695425500095,0.045421115677909234
12886,0,0.0,0.0,0,0.0,0.0
12913,67,36137.821324727636,36137.821324727636,1,0.11861264290760644,0.11861264290760644
12972,0,0.0,0.0,0,0.0,0.0
13012,67,40711.07021479952,40711.07021479952,1,0.09537058016480662,0.09537058016480662
13019,67,33598.33925395645,33598.33925395645,1,0.1053051081707225,0.1053051081707225
13033,66,68828.29215082955,68828.29215082955,1,0.13741099149467245,0.13741099149467245
13042,67,36358.62223079462,36358.62223079462,2,0.08761659342618534,0.08761659342618534
13046,0,0.0,0.0,0,0.0,0.0
13049,60,39986.45315524692,39986.45315524692,1,0.20845767281172964,0.20845767281172964
13062,0,0.0,0.0,0,0.0,0.0
13065,60,43683.24322586521,34645.570278116655,1,0.12966890943571346,0.09534856964513574
13081,66,8853.748533872267,8853.748533872267,1,0.1918205931590055,0.1918205931590055
13082,66,5107.9994377485755,5107.9994377485755,1,0.08986983720807928,0.08986983720807928
13101,0,0.0,0.0,0,0.0,0.0
13109,62,40374.82314312381,40374.82314312381,2,0.09871008058403202,0.09871008058403202
13113,70,7853.679716614597,7853.679716614597,1,0.07954519289422896,0.07954519289422896
13137,65,15119.6627959458,15119.6627959458,1,0.029444508488833333,0.029444508488833333
13138,69,0.0,0.0,1,1.6556045000753194e-05,1.6556045000753194e-05
13170,68,11002.672274947692,11002.672274947692,1,0.07133953280554582,0.07133953280554582
13230,64,13260.858839266459,12335.792973838072,1,0.09912615889531051,0.04684071403417214
13338,60,46539.673983118584,57609.836921957554,1,0.2331977960962223,0.1652775545299824
13356,66,6246.411139733564,6246.411139733564,1,0.11051750132942006,0.11051750132942006
13432,60,12143.891772533785,17983.952023028014,1,0.12174340699124674,0.016303329941752417
13459,61,4470.955681795596,4470.955681795596,1,0.10618865950593287,0.10618865950593287
13534,0,0.0,0.0,0,0.0,0.0
13570,0,0.0,0.0,0,0.0,0.0
13596,60,85143.43415878314,12788.879570714978,1,0.27426750620931956,0.25071752969688404
13719,60,0.0,0.0,1,0.09594810196020569,0.09065137083402192
13733,66,46073.57730532721,46073.57730532721,1,0.14348019340579435,0.14348019340579435
13777,0,0.0,0.0,0,0.0,0.0
13795,69,19725.829233383673,19725.829233383673,1,0.08442853802617319,0.08442853802617319
13866,0,0.0,0.0,0,0.0,0.0
13867,69,33440.473359430885,33440.473359430885,1,0.0843863891403949,0.0843863891403949
13896,0,0.0,0.0,0,0.0,0.0
13902,70,14999.948383807656,14999.948383807656,1,1.1471032691424734e-06,1.1471032691424734e-06
13926,66,37569.75208442029,37569.75208442029,1,0.09118565715068921,0.09118565715068921
13930,62,3541.226340180998,3541.226340180998,1,0.09065137083402192,0.09065137083402192
13967,0,0.0,0.0,0,0.0,0.0
13990,0,0.0,0.0,0,0.0,0.0
14001,0,0.0,0.0,0,0.0,0.0
14017,70,55801.59322837341,55801.59322837341,1,0.16429989761302288,0.16429989761302288
14024,0,0.0,0.0,0,0.0,0.0
14027,63,14679.698496292589,14679.698496292589,1,0.006162290222067935,0.006162290222067935
14051,66,18152.13985255792,18152.13985255792,1,0.02907114678749308,0.02907114678749308
14085,65,10717.399447496475,15333.721666501924,1,0.0869026791328755,0.005077170237506106
14110,0,0.0,0.0,0,0.0,0.0
14115,61,32810.65124543784,32810.65124543784,1,0.15029344687446478,0.15029344687446478
14127,0,0.0,0.0,0,0.0,0.0
14134,68,25897.310309684523,25897.310309684523,1,0.08482651309678198,0.08482651309678198
14147,66,10235.160397264946,10235.160397264946,1,0.01966714921181132,0.01966714921181132
14179,60,24766.733011092845,24766.733011092845,1,0.14083400387118952,0.14083400387118952
14188,70,46438.87823453534,46438.87823453534,1,0.09804962898453677,0.09804962898453677
14196,63,59595.704288455054,11853.694370577603,1,0.20007724512022643,0.052574828384631456
14211,0,0.0,0.0,0,0.0,0.0
14219,0,0.0,0.0,0,0.0,0.0
14234,65,30974.31188510757,24360.082277720045,1,0.1444239063045862,0.029124344355429897
14240,0,0.0,0.0,0,0.0,0.0
14261,66,25000.0,25000.0,1,0.0,0.0
14262,70,22425.04444877431,22425.04444877431,1,0.12028701213369108,0.12028701213369108
14317,69,35998.25835063753,35998.25835063753,1,0.04961403613068835,0.04961403613068835
14340,68,7453.361257618595,7453.361257618595,1,0.06814816681324755,0.06814816681324755
14384,68,33419.28235890042,33419.28235890042,1,0.1259140529047529,0.1259140529047529
14388,61,42068.469353933346,42068.469353933346,1,0.2080308021033715,0.2080308021033715
14421,67,85054.20501779717,85054.20501779717,1,0.21164464792208665,0.21164464792208665
14427,60,13356.376845748944,17478.856701020995,1,0.09674004409937256,0.02070756745163406
14452,0,0.0,0.0,0,0.0,0.0
14456,0,0.0,0.0,0,0.0,0.0
14474,63,19983.630711188423,19983.630711188423,1,0.03672424148413453,0.03672424148413453
14476,64,31393.83046239646,31393.83046239646,1,0.1551387059517378,0.1551387059517378
14749,67,8858.473001239903,8858.473001239903,1,0.0922642828491024,0.0922642828491024
14770,0,0.0,0.0,0,0.0,0.0
14777,62,8084.389844130169,8084.389844130169,1,0.13387099129998242,0.13387099129998242
14788,70,35131.83487504296,40130.203668365815,1,0.2364262942575201,0.22372919880744888
14817,65,34674.29838043173,34674.29838043173,1,0.03880173781750098,0.03880173781750098
14820,60,40130.203668365815,18580.22125151527,1,0.22372919880744888,0.039711898394546925
14829,64,61261.84182648721,33630.60333639147,1,0.13203468477554622,0.03260981928245195
14834,65,18334.591919345712,18334.591919345712,1,0.0318440622294463,0.0318440622294463
14838,70,36555.003128699325,36555.003128699325,1,0.04540261791771371,0.04540261791771371
14842,0,0.0,0.0,0,0.0,0.0
14860,68,28871.10202647717,28871.10202647717,1,0.08427825062308102,0.08427825062308102
14862,64,52344.93385501969,52344.93385501969,1,0.15372010684178083,0.15372010684178083
14864,63,39806.34296416782,39806.34296416782,1,0.2534707754312037,0.2534707754312037
14921,69,20197.30843854029,20197.30843854029,1,0.08695001880002655,0.08695001880002655
14951,0,0.0,0.0,0,0.0,0.0
14958,60,41197.936617146224,41197.936617146224,1,0.2242454567730289,0.2242454567730289
14968,70,20000.0,20000.0,1,0.0,0.0
14974,68,50832.63185141455,50832.63185141455,1,0.23374298538783694,0.23374298538783694
14982,0,0.0,0.0,0,0.0,0.0
15003,61,61617.07274171819,45216.653743680705,1,0.2796187719836592,0.2494700150954824
15012,60,18140.82860104583,18164.75233441526,1,0.10641585822061399,0.011249315791824335
15015,66,28704.563648050513,28704.563648050513,1,0.09352995329168716,0.09352995329168716
15034,70,22078.346413729494,22078.346413729494,1,0.0679079636254836,0.0679079636254836
15056,65,353.3974344714051,683.2159556100679,1,0.32187176824540675,0.13260632304864217
15066,0,0.0,0.0,0,0.0,0.0
15083,61,31635.69698675999,17113.74477865842,1,0.16620193920411452,0.0
15087,65,0.0,0.0,1,1.1655854639176993e-05,1.1655854639176993e-05
15102,0,0.0,0.0,0,0.0,0.0
15106,0,0.0,0.0,0,0.0,0.0
15108,67,8594.786954227877,9616.2208155271,1,0.11198951592601747,0.07127480621301102
15118,67,0.0,0.0,1,0.08073215030997272,0.08073215030997272
15122,65,21908.691457371326,21908.691457371326,1,0.14296014647294492,0.14296014647294492
15133,70,40869.31513800684,40869.31513800684,1,0.07454726261709842,0.07454726261709842
15151,0,0.0,0.0,0,0.0,0.0
15156,0,0.0,0.0,0,0.0,0.0
15186,60,4021.070701975155,4021.070701975155,1,0.10206353703241945,0.10206353703241945
15216,60,0.0,0.0,1,0.21154799415170394,0.09594810196020569
15237,63,6195.842921265614,7088.545485472631,1,0.18363954830562304,0.1460621117802384
15255,62,17607.131092798278,17607.131092798278,1,0.23721686286072713,0.23721686286072713
15266,68,947.8159708025885,947.8159708025885,1,0.21084656912945282,0.21084656912945282
15270,60,43646.83760252518,45257.315473892115,1,0.19693243410016573,0.18441065195907294
15273,70,56892.12082463601,56892.12082463601,1,0.10183211293036576,0.10183211293036576
15290,61,69546.80050730248,69546.80050730248,1,0.1621223133237445,0.1621223133237445
15292,69,101067.5377766239,98084.90242124534,1,0.2699189947291889,0.19453909653144738
15341,0,0.0,0.0,0,0.0,0.0
15385,0,0.0,0.0,0,0.0,0.0
15390,66,29857.96435480116,29857.96435480116,1,0.02053445242481402,0.02053445242481402
15404,68,10434.53557444978,14969.19292086008,1,0.1379250461999653,0.04825718486866587
15406,64,61566.95376784421,25948.82606712897,1,0.22190299332532068,0.17001759274853057
15407,67,73878.19172075002,73878.19172075002,1,0.0,0.0
15449,0,0.0,0.0,0,0.0,0.0
15452,66,0.0,0.0,1,0.15519432792673188,0.15519432792673188
15460,0,0.0,0.0,0,0.0,0.0
15462,64,33.405836282127474,75.0,1,0.18907115142055872,0.0
15464,70,18748.153872579063,18748.153872579063,1,0.009580963207909774,0.009580963207909774
15469,60,29639.475155706357,29639.475155706357,1,0.04642989205038919,0.04642989205038919
15478,60,44402.09293532625,33527.89429012196,1,0.22761239524351484,0.12661041998253886
15488,61,34056.375895302604,34056.375895302604,1,0.10840270031571152,0.10840270031571152
15517,69,43509.20514800185,43509.20514800185,1,0.1825201915761272,0.1825201915761272
15524,64,29522.26240878608,29522.26240878608,1,0.1946113080175786,0.1946113080175786
15557,67,8476.187171007612,8476.187171007612,1,0.05624559793538685,0.05624559793538685
15561,62,25908.44141290954,31001.429992332975,1,0.07943590721246753,0.037830040931657656
15562,60,2975.3787645136917,7195.053818253453,1,0.27214541724193014,0.07775601048810159
15569,60,18326.836301849908,18326.836301849908,1,0.03448631430273959,0.03448631430273959
15591,60,12328.241182713466,18007.591335482393,1,0.12626824110664467,0.022494159603428134
15605,69,34735.74914644309,34735.74914644309,1,0.12431485579416919,0.12431485579416919
15612,62,27000.0,27000.0,1,0.0,0.0
15620,0,0.0,0.0,0,0.0,0.0
15626,0,0.0,0.0,0,0.0,0.0
15633,0,0.0,0.0,0,0.0,0.0
15636,0,0.0,0.0,0,0.0,0.0
15657,0,0.0,0.0,0,0.0,0.0
15658,67,30262.618202010908,37365.7013835446,2,0.19982926382602745,0.12374282366574872
15660,70,5999.932117901357,5999.932117901357,1,3.7711873429469558e-06,3.7711873429469558e-06
15663,68,36019.31895690989,36019.31895690989,1,0.11974759881578358,0.11974759881578358
15672,60,43949.507756942236,28221.625125304432,1,0.2219423346234241,0.19293750011610325
15684,67,34392.783050983184,34392.783050983184,1,0.09207887152532783,0.09207887152532783
15697,68,27830.693707169463,27830.693707169463,1,0.15061002696460063,0.15061002696460063
15725,60,0.0,0.0,1,0.0,0.0
15767,70,62065.01785378856,40291.048404927285,1,0.20365692514603134,0.12106528585454121
15812,61,57063.82386284796,57063.82386284796,1,0.1861924293273607,0.1861924293273607
15833,0,0.0,0.0,0,0.0,0.0
15835,64,40901.65126898741,40901.65126898741,1,0.12191144208604994,0.12191144208604994
15852,0,0.0,0.0,0,0.0,0.0
15869,69,44689.26410468453,24909.18177768127,1,0.22171402348766556,0.12030726069404794
15886,70,35676.93230797156,35676.93230797156,1,0.23616110210998617,0.23616110210998617
15901,65,32576.04814240424,9999.682947878402,1,0.09719927723653643,1.0568291512766377e-05
15911,0,0.0,0.0,0,0.0,0.0
15926,60,57838.90302224049,48307.696245867875,1,0.18723272513570266,0.14961074489453455
15928,0,0.0,0.0,0,0.0,0.0
15968,63,122051.13970502446,122051.13970502446,1,0.2658707201615382,0.2658707201615382
15970,60,35967.27754215001,27239.979696384642,1,0.26112018053144354,0.259616269292825
15987,65,17770.365650085932,20892.62651949791,1,0.08841138163799886,0.14142760602952725
15989,68,27311.93016578076,27311.93016578076,1,0.01666349442493517,0.01666349442493517
16002,65,8896.225136603021,8896.225136603021,1,0.09905443759568923,0.09905443759568923
16009,0,0.0,0.0,0,0.0,0.0
16035,70,32290.179913494045,32290.179913494045,1,0.08249327506803163,0.08249327506803163
16052,62,47150.37641243976,28059.442933428774,1,0.16733946000392008,0.14036532857175416
16059,70,39255.657447415375,34191.65087219149,1,0.09698391526172527,0.09909879238279234
16080,60,36101.45703546063,36101.45703546063,1,0.1702623079926455,0.1702623079926455
16144,60,26886.688369539123,19076.879938664068,1,0.14413077708237482,0.0439166526740892
16168,70,25388.238320404467,17806.866892871254,1,0.14173120309400636,0.008568346061457777
16172,61,57825.74842018675,35932.73751322685,1,0.2315233997286382,0.07408828995158773
16179,70,32008.365376152477,32008.365376152477,1,0.11883891337462019,0.11883891337462019
16180,60,43334.064697498434,3868.5890405102205,1,0.11232941944251021,0.03324960313478443
16186,66,14549.422970477814,12435.649228984967,1,0.14636889268376052,0.24525362895310845
16191,60,24221.219713537557,24221.219713537557,1,0.06245579224989446,0.06245579224989446
16206,65,9893.08202938063,12359.4321595875,1,0.10726341326989004,0.03390363118621491
16228,60,18380.533825601055,24140.48955347937,1,0.1716469058191656,0.11135110189003931
16239,60,0.0,0.0,1,0.1030634993301949,0.1030634993301949
16242,60,13325.532981575776,13325.532981575776,1,0.12360042596044264,0.12360042596044264
16281,61,19174.829857233042,20542.77970819099,1,0.13989035907046746,0.12418543676644643
16283,63,23141.969310865225,23141.969310865225,1,0.06996573407793266,0.06996573407793266
16337,69,5419.416102594491,5419.416102594491,1,0.24197025956600982,0.24197025956600982
16349,60,20440.95523622141,20440.95523622141,1,0.12513840420483566,0.12513840420483566
16360,69,52680.753610594584,72424.1481726835,1,0.2898277605208923,0.17919496122692485
16372,70,40609.909230717334,40609.909230717334,1,0.07408890738798107,0.07408890738798107
16384,60,34672.17775232952,24494.606804309013,1,0.15228371898536014,0.08259484366346713
16392,64,69093.20956753138,19500.0,1,0.19998578426074506,0.0
16413,60,85151.1054823826,65075.973573444084,1,0.23930361956532947,0.1744951288946976
